months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
303,50,500,0,MALE,MD,tech-support,Multi-vehicle Collision,Front Collision,Total Loss,Other,17,3,NO,0,3,NO,81960,N
47,34,500,0,FEMALE,PhD,exec-managerial,Single Vehicle Collision,Front Collision,Minor Damage,Police,23,1,YES,1,3,?,62920,N
222,38,2000,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Police,20,1,?,2,2,YES,60480,N
222,40,1000,0,MALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,17,2,YES,2,0,?,81500,N
165,36,2000,0,MALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Fire,20,3,NO,2,2,NO,45700,N
312,47,1000,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,NO,2,3,NO,56320,N
147,34,1000,0,MALE,High School,sales,Single Vehicle Collision,Side Collision,Minor Damage,Fire,13,1,YES,2,2,?,101010,N
96,26,2000,0,FEMALE,Associate,prof-specialty,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,9,1,YES,2,3,NO,78320,N
8,21,500,0,MALE,High School,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Other,21,1,?,0,0,?,91260,N
156,37,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,16,4,?,1,2,YES,53400,Y
32,26,2000,6000000,MALE,JD,other-service,Single Vehicle Collision,Side Collision,Total Loss,Fire,16,1,?,1,2,?,45500,N
151,37,500,0,FEMALE,Associate,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,14,3,NO,1,2,YES,59100,Y
456,62,1000,0,FEMALE,MD,protective-serv,Multi-vehicle Collision,Side Collision,Major Damage,Other,13,3,?,1,3,NO,66480,Y
279,45,2000,6000000,FEMALE,MD,other-service,Multi-vehicle Collision,Rear Collision,Major Damage,Other,21,3,?,1,0,?,61050,Y
257,40,500,0,MALE,MD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Other,6,3,?,0,2,YES,51810,Y
95,30,2000,0,MALE,College,transport-moving,Single Vehicle Collision,Rear Collision,Minor Damage,Police,22,1,YES,0,3,?,34800,N
263,43,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,YES,2,3,YES,79320,N
26,39,1000,0,MALE,Masters,tech-support,Single Vehicle Collision,Side Collision,Major Damage,Police,0,1,NO,0,2,?,49800,N
122,34,500,0,FEMALE,Masters,prof-specialty,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,18,3,NO,2,0,YES,99990,N
210,38,500,0,MALE,JD,tech-support,Vehicle Theft,?,Minor Damage,Police,6,1,?,1,2,NO,8640,N
259,45,2000,0,MALE,MD,craft-repair,Single Vehicle Collision,Side Collision,Minor Damage,Fire,23,1,?,1,1,NO,87780,N
303,43,1000,7000000,FEMALE,Associate,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,20,1,?,2,0,?,60210,N
24,33,1000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Police,0,1,?,2,1,NO,46800,N
178,39,500,0,FEMALE,JD,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Police,3,3,NO,2,0,?,64680,N
128,35,500,0,FEMALE,MD,machine-op-inspct,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,10,3,?,2,1,NO,88220,N
69,26,2000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Front Collision,Minor Damage,Fire,14,1,NO,2,2,NO,63120,N
113,29,2000,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,?,0,2,YES,49950,Y
215,42,500,0,MALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Fire,20,3,YES,2,2,YES,68520,Y
32,38,500,6000000,FEMALE,College,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Police,15,3,YES,2,1,YES,70900,N
223,43,500,0,FEMALE,Masters,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Police,14,1,NO,2,1,NO,54400,N
246,44,2000,0,MALE,College,farming-fishing,Single Vehicle Collision,Front Collision,Major Damage,Other,18,1,YES,1,2,YES,61380,Y
56,36,500,0,MALE,JD,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Police,13,1,YES,1,2,YES,58500,N
108,33,2000,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Police,6,3,?,0,1,YES,64350,Y
187,37,1000,5000000,FEMALE,Masters,protective-serv,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,21,1,?,0,3,?,57700,N
3,29,500,5000000,FEMALE,JD,priv-house-serv,Parked Car,?,Trivial Damage,Police,3,1,?,2,1,?,5000,Y
285,48,2000,0,FEMALE,College,sales,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,2,YES,33480,N
162,33,500,0,FEMALE,Associate,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,17,4,NO,2,1,NO,35300,Y
34,34,500,0,FEMALE,PhD,priv-house-serv,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,4,3,?,1,0,NO,50800,Y
235,40,500,0,MALE,College,craft-repair,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,11,1,NO,1,2,NO,68300,N
215,37,500,0,FEMALE,College,transport-moving,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,7,3,NO,2,0,YES,57120,N
126,30,2000,0,FEMALE,Associate,machine-op-inspct,Single Vehicle Collision,Side Collision,Minor Damage,Other,23,1,?,2,3,NO,48730,N
460,57,2000,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Front Collision,Major Damage,Other,10,1,?,2,3,NO,58300,Y
261,46,1000,0,MALE,PhD,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Other,19,1,?,0,3,?,80280,N
121,34,500,0,MALE,MD,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Fire,11,1,NO,1,1,NO,67300,Y
247,39,500,0,FEMALE,College,handlers-cleaners,Parked Car,?,Trivial Damage,Police,3,1,?,2,3,?,3300,N
256,41,2000,6000000,FEMALE,PhD,armed-forces,Single Vehicle Collision,Front Collision,Major Damage,Police,5,1,?,1,2,NO,63400,Y
138,33,500,5000000,FEMALE,JD,exec-managerial,Single Vehicle Collision,Side Collision,Minor Damage,Other,6,1,NO,2,0,?,95810,N
163,37,500,6000000,FEMALE,JD,priv-house-serv,Single Vehicle Collision,Rear Collision,Total Loss,Fire,20,1,YES,2,3,YES,49400,N
233,43,1000,0,FEMALE,College,tech-support,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,?,2,3,YES,42500,N
239,40,500,0,FEMALE,JD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Police,20,3,?,0,0,YES,69740,N
277,44,500,0,MALE,High School,priv-house-serv,Vehicle Theft,?,Trivial Damage,Police,6,1,NO,1,3,NO,5000,N
245,40,500,0,FEMALE,Masters,armed-forces,Single Vehicle Collision,Front Collision,Total Loss,Other,0,1,YES,0,1,NO,85150,N
177,38,2000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Major Damage,Other,20,1,YES,2,0,NO,73700,Y
310,48,1000,0,FEMALE,Masters,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Police,21,1,YES,1,0,NO,55170,Y
380,53,2000,6000000,MALE,Associate,priv-house-serv,Parked Car,?,Trivial Damage,Police,23,1,NO,0,3,NO,5700,N
208,36,500,0,MALE,Associate,craft-repair,Multi-vehicle Collision,Side Collision,Total Loss,Other,16,3,YES,1,0,YES,50500,N
17,39,1000,0,FEMALE,JD,adm-clerical,Parked Car,?,Trivial Damage,Police,9,1,?,2,1,?,3440,N
103,33,2000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,1,3,NO,2,3,?,79090,N
208,36,2000,5000000,MALE,JD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Other,15,3,YES,0,1,?,62810,N
246,43,1000,6000000,MALE,JD,adm-clerical,Single Vehicle Collision,Side Collision,Minor Damage,Fire,0,1,NO,2,1,?,50700,N
284,48,1000,0,FEMALE,JD,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Other,11,1,?,0,3,YES,35750,N
209,38,500,0,MALE,High School,priv-house-serv,Single Vehicle Collision,Rear Collision,Total Loss,Police,8,1,NO,2,0,?,80100,N
324,46,2000,6000000,MALE,MD,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Other,13,1,?,1,0,YES,79600,N
175,34,1000,8000000,FEMALE,PhD,protective-serv,Vehicle Theft,?,Trivial Damage,Police,5,1,?,2,0,YES,7290,N
129,30,2000,0,FEMALE,PhD,sales,Single Vehicle Collision,Front Collision,Total Loss,Other,7,1,NO,1,3,?,74360,N
182,40,1000,0,MALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Other,13,1,YES,0,2,?,71100,N
447,61,2000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,YES,1,2,YES,114920,N
163,38,2000,0,FEMALE,PhD,other-service,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,13,1,YES,2,3,?,79500,N
236,38,1000,0,FEMALE,College,other-service,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,16,1,NO,0,1,?,66840,N
292,42,1000,0,MALE,JD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,YES,1,1,NO,84600,N
232,42,500,0,MALE,College,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Other,11,1,YES,2,3,?,77000,Y
375,50,1000,0,MALE,Associate,sales,Single Vehicle Collision,Front Collision,Major Damage,Police,16,1,YES,2,3,NO,37280,Y
411,56,1000,0,FEMALE,College,protective-serv,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,23,3,?,0,0,?,38610,N
151,37,1000,0,FEMALE,Masters,farming-fishing,Single Vehicle Collision,Front Collision,Minor Damage,Fire,0,1,YES,1,1,?,38830,N
159,37,1000,0,MALE,Associate,tech-support,Single Vehicle Collision,Rear Collision,Total Loss,Police,13,1,YES,2,0,NO,70290,N
119,27,2000,0,MALE,High School,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,2,NO,1,0,?,63720,N
421,56,500,4000000,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,7,1,?,2,3,?,92730,Y
241,39,2000,0,MALE,JD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,3,NO,1,2,?,19080,N
369,53,2000,0,FEMALE,Masters,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Police,10,2,YES,1,3,NO,77990,N
58,23,2000,5000000,MALE,High School,transport-moving,Single Vehicle Collision,Rear Collision,Major Damage,Fire,8,1,NO,2,1,NO,50380,Y
295,42,2000,5000000,MALE,PhD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,16,3,NO,0,0,NO,59130,Y
250,43,2000,0,MALE,Masters,sales,Single Vehicle Collision,Front Collision,Minor Damage,Fire,2,1,NO,0,3,?,64200,N
241,45,2000,0,FEMALE,PhD,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Police,5,1,NO,2,2,NO,91650,N
146,31,1000,5000000,FEMALE,College,armed-forces,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,0,3,NO,1,3,?,52380,N
440,55,500,0,FEMALE,Associate,priv-house-serv,Multi-vehicle Collision,Side Collision,Minor Damage,Police,18,3,YES,2,1,NO,61400,N
198,36,1000,0,MALE,High School,armed-forces,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,?,1,3,YES,49410,N
155,35,1000,0,FEMALE,Associate,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,0,1,?,0,3,?,48360,N
11,39,2000,0,MALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,22,1,YES,0,1,NO,65790,N
165,32,500,0,FEMALE,High School,tech-support,Parked Car,?,Minor Damage,Police,9,1,?,2,0,?,3960,N
148,30,500,0,FEMALE,Masters,farming-fishing,Multi-vehicle Collision,Side Collision,Minor Damage,Police,4,3,NO,2,2,NO,32480,N
130,28,1000,0,FEMALE,JD,farming-fishing,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,21,2,YES,2,1,NO,85020,N
173,36,1000,0,MALE,College,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Fire,22,1,YES,2,3,NO,52030,N
271,44,500,0,FEMALE,High School,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Other,16,1,NO,2,2,NO,76230,Y
48,44,2000,0,MALE,College,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Police,23,3,YES,0,2,?,87300,N
152,33,500,0,FEMALE,PhD,transport-moving,Single Vehicle Collision,Side Collision,Major Damage,Fire,16,1,YES,0,0,?,70400,Y
461,57,500,7000000,FEMALE,High School,farming-fishing,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,7,3,NO,0,1,?,59040,N
66,26,1000,0,MALE,College,armed-forces,Single Vehicle Collision,Rear Collision,Major Damage,Police,8,1,?,2,2,YES,57860,Y
246,45,1000,0,MALE,JD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Fire,9,3,?,2,2,?,53280,Y
372,50,2000,0,FEMALE,MD,tech-support,Multi-vehicle Collision,Side Collision,Major Damage,Police,18,3,NO,2,2,YES,51800,N
246,39,1000,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,16,1,YES,0,3,?,45180,N
211,40,1000,0,FEMALE,PhD,other-service,Vehicle Theft,?,Trivial Damage,Police,3,1,NO,1,1,NO,3190,N
232,44,2000,0,MALE,College,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Fire,22,1,?,1,1,YES,55400,Y
190,38,500,0,MALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Total Loss,Other,14,1,YES,0,0,NO,45100,N
276,46,500,0,FEMALE,Masters,machine-op-inspct,Parked Car,?,Trivial Damage,Police,7,1,?,0,1,NO,5940,N
143,34,500,0,MALE,College,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,?,2,3,YES,58500,N
142,33,2000,5000000,FEMALE,JD,exec-managerial,Single Vehicle Collision,Side Collision,Total Loss,Other,11,1,YES,1,3,?,81360,Y
313,50,2000,0,MALE,MD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Other,18,3,YES,2,1,YES,69000,Y
61,23,500,0,MALE,JD,exec-managerial,Single Vehicle Collision,Side Collision,Major Damage,Fire,6,1,?,1,2,?,41850,N
76,31,500,5000000,FEMALE,Associate,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,7,1,NO,2,1,NO,8030,N
14,28,2000,0,FEMALE,Associate,craft-repair,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,?,2,1,YES,71280,Y
222,39,1000,0,MALE,High School,armed-forces,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,?,1,0,NO,87960,Y
335,48,2000,0,FEMALE,MD,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Police,21,3,NO,0,0,YES,35860,Y
188,33,1000,0,MALE,High School,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,8,3,YES,1,0,?,76010,Y
103,27,1000,0,FEMALE,College,handlers-cleaners,Multi-vehicle Collision,Front Collision,Minor Damage,Police,11,3,YES,1,1,NO,77700,N
410,54,2000,0,MALE,MD,protective-serv,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,0,1,YES,0,2,NO,59520,N
121,31,1000,6000000,FEMALE,JD,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Police,16,1,NO,0,1,YES,65250,N
289,46,2000,0,MALE,JD,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,1,YES,0,1,YES,56430,Y
431,54,2000,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Rear Collision,Major Damage,Police,4,3,?,2,0,?,62300,N
142,30,500,0,MALE,PhD,armed-forces,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,N
32,29,500,0,MALE,MD,adm-clerical,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,11,3,YES,2,0,NO,57970,N
234,44,500,0,MALE,Associate,other-service,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,3,1,NO,1,0,NO,70200,Y
0,32,1000,0,MALE,College,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,6,4,?,1,1,NO,39720,N
63,26,500,6000000,MALE,PhD,craft-repair,Vehicle Theft,?,Minor Damage,Police,5,1,NO,0,2,YES,5160,N
64,28,1000,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,9,3,NO,2,1,NO,60000,N
153,34,1000,4000000,FEMALE,Associate,priv-house-serv,Multi-vehicle Collision,Front Collision,Minor Damage,Other,9,3,NO,2,1,?,68400,N
135,34,2000,0,FEMALE,JD,protective-serv,Single Vehicle Collision,Side Collision,Total Loss,Fire,7,1,?,1,2,NO,78200,N
16,32,1000,0,MALE,MD,tech-support,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,0,3,?,0,2,?,59400,Y
304,49,1000,0,FEMALE,PhD,craft-repair,Single Vehicle Collision,Side Collision,Minor Damage,Other,2,1,YES,1,1,YES,73370,N
185,35,2000,0,MALE,College,other-service,Vehicle Theft,?,Trivial Damage,Police,8,1,?,2,3,YES,4950,N
293,49,2000,0,FEMALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Police,19,1,?,1,1,?,57310,N
250,43,1000,0,FEMALE,JD,tech-support,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,1,3,NO,64900,N
134,32,1000,0,FEMALE,PhD,farming-fishing,Single Vehicle Collision,Side Collision,Total Loss,Other,17,1,?,1,0,?,82720,N
61,24,500,0,FEMALE,College,priv-house-serv,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,15,3,YES,2,1,?,65520,Y
75,27,1000,0,MALE,JD,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Police,15,2,?,0,1,YES,71640,N
169,34,500,0,FEMALE,JD,sales,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,0,1,?,0,0,YES,38700,N
